"고유번호","노선","노선명칭","역명칭","역 이미지","운행방향1","운행방향2","엘레베이터 동영상","엘리베이터 자막","지아철 팝업 이미지","사용여부","편의시설 아이콘 이미지 목록","출구정보","전화번호안내","코스1 첫차","코스1 막차","코스2 첫차","코스2 막차"
"102","2","2호선","영등포구청","<img src='https://wis.eseoul.go.kr/images/disable/subway/2_102_M.jpg' alt='영등포구청 이미지' NAME='stationImg' ID='stationImg'/>","시청","시청","http://wis.seoul.go.kr/rest/file/thumbnail/6v7f4z2e8e45sb7g1emtw987kdmkdxu5/1","승강기 위치는 2번출구 쪽에 있습니다.      승강기를 이용하여 지하 1층 대합실로 내려가십시오.      좌측 방향으로 이동하신 후      좌 우측 승강기를 이용하여 승강장으로 내려가십시오.","<img src='https://wis.eseoul.go.kr/images/disable/subway/20130228173250.jpg' alt='영등포구청 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143442.jpg' alt='에스켈레이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143945.jpg' alt='휠체어리프트 이미지' />","||1@문래동방면 당산동2가 영등포세무서 서울남부종합고용지원센터 노동부서울남부지청 양남시장 현대아파트 영등포유통상가||||2@영등포구청 당산공원 영등포구보건소 현대아파트||||3@국립농산물품질관리원 국민연금공단 영등포지사 근로복지공단 남부지사 현대아파트 유원아파트 삼익아파트 쌍용예가클래식아파트 삼호아파트 당산금호2차 어울림 아파트||||4@당산동 3.4가 영등포경찰서 영등포구의회 영등포구민회관구의회아트홀 기업은행 당산동지점 하이서울 유스호스텔 아하 청소년 성문화센터 한양.삼성아파트||||5@당산동1가 당산1동주민센터 당산우체국 동부센트레빌아파트||","긴급전화(역무실) : 02-6110-2361","영등포구청 : 05시34분","영등포구청 : 23시26분","영등포구청 : 05시37분","영등포구청 : 23시27분"
"106","2","2호선","양천구청","<img src='https://wis.eseoul.go.kr/images/disable/subway/2_106_M.jpg' alt='양천구청 이미지' NAME='stationImg' ID='stationImg'/>","시청","시청","http://wis.seoul.go.kr/rest/file/thumbnail/1uqfz69x16p4lkz628t04z3e1jn32j9k/1","승강기 위치는 1번 출구 쪽에 있습니다.      승강기를 이용하여 지하 1층 대합실로 내려가십시오.      좌측 방향으로 이동하신 후 개찰구를 통과하십시오.      좌 우측 승강기를 이용하여 승강장으로 내려가십시오.","<img src='https://wis.eseoul.go.kr/images/disable/subway/20130228173208.jpg' alt='양천구청 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' />","||1@신정6동주민센터 양천구청 양천경찰서 양천세무서 양천문화회관 양천구보건소 서울출입국별관 남부보호관찰소 양천구의회 한국전력공사 강서지점 신목고등학교 갈산초등학교 서울은정초등학교 목동아파트 13.14단지 삼성래미안아파트 목동우성아파트||||2@신정7동주민센터 계남초등학교 봉영여중학교 목동고등학교 양천아파트 목동아파트 9.10.11.12단지 국민연금공단 양천지사||","긴급전화(역무실) : 02-6110-2451","양천구청 : 05시35분","양천구청 : 24시56분","양천구청 : 05시36분","양천구청 : 24시56분"
"118","2","2호선","서초","<img src='https://wis.eseoul.go.kr/images/disable/subway/2_118_M.jpg' alt='서초 이미지' NAME='stationImg' ID='stationImg'/>","시청","시청","http://wis.seoul.go.kr/rest/file/thumbnail/65nz43zdqfh1s1zhl9n18w46y0i9gxsv/1","승강기 위치는 1번출구 쪽에 있습니다.      승강기를 이용하여 지하 1층 대합실로 내려가십시오.      우측 방향으로 이동하여 개찰구를 통과하십시오.      좌 우측 승강기를 이용하여 승강장으로 내려가십시오.","<img src='https://wis.eseoul.go.kr/images/disable/subway/20130228172732.jpg' alt='서초 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' />","||1@교대방면 서초동 개인회생.파산종합지원센터(대한법률구조공단)||||2@반포로방면||||3@예술의전당 방면 서초3동우체국 서초중.고교||||4@방배동방면 서울고교||||5@대법원 서래마을 방면||||6@법원행정처.대검찰청 서초경찰서 공정거래위원회 조달청 국립중앙도서관||||7@서울고등.중앙지방검찰청 중소기업진흥공단 서울남부지부 한국사학진흥재단 특수보상심의위원회 카톨릭대학교 의과대학.간호대학||||8@서울고등 중앙지방법원 등기국||","긴급전화(역무실) : 02-6110-2241","서초 : 05시39분","서초 : 23시23분","서초 : 05시40분","서초 : 23시23분"
"411","12","인천선","박촌","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='박촌 이미지' NAME='stationImg' ID='stationImg'/>","계약","동막","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='박촌 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@마을회관 박촌동 동양동 제일맨션||||2@박촌슈퍼 성모당약국 계양농협(박촌지소)||||3@박촌주유소 소양초등학교 아주아파트||||4@한화프라자||","긴급전화(역무실) : 032-519-3112","박촌 : 05시56분","박촌 : 24시35분","박촌 : 05시30분","박촌 : 24시02분"
"10","1","1호선","오산","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='오산 이미지' NAME='stationImg' ID='stationImg'/>","구로","천안","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='오산 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","","긴급전화(역무실) : 031-250-6237","오산 : 05시40분","오산 : 24시20분","오산 : 05시09분","오산 : 23시54분"
"11","1","1호선","오산대","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='오산대 이미지' NAME='stationImg' ID='stationImg'/>","구로","천안","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='오산대 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","","긴급전화(역무실) : 031-375-9354","오산대 : 05시43분","오산대 : 24시23분","오산대 : 05시06분","오산대 : 23시50분"
"15","1","1호선","수원","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='수원 이미지' NAME='stationImg' ID='stationImg'/>","구로","천안","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='수원 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@주택은행주공1단지||||2@대한투자증권국민은행||","긴급전화(역무실) : 032-253-2724","수원 : 05시11분","수원 : 23시51분","수원 : 05시40분","수원 : 24시23분"
"16","1","1호선","화서","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='화서 이미지' NAME='stationImg' ID='stationImg'/>","구로","천안","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='화서 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@상공회의소담배인삼공사||||2@농촌진흥청중소기업청||","긴급전화(역무실) : 031-242-7788","화서 : 05시14분","화서 : 23시54분","화서 : 05시37분","화서 : 24시20분"
"17","1","1호선","성균관대","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='성균관대 이미지' NAME='stationImg' ID='stationImg'/>","구로","천안","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='성균관대 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@성균관대학교||||2@동남보건전문대천천1지구아파트||","긴급전화(역무실) : 031-293-7788","성균관대 : 05시18분","성균관대 : 23시57분","성균관대 : 05시33분","성균관대 : 24시17분"
"18","1","1호선","의왕","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='의왕 이미지' NAME='stationImg' ID='stationImg'/>","구로","천안","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='의왕 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@의왕역대우중공업||||2@경기은행농협우체국||||3@철도박물관철도전문대||||4@왕송저수지||","긴급전화(역무실) : 031-461-3263","의왕 : 05시21분","의왕 : 24시01분","의왕 : 05시30분","의왕 : 24시13분"
"19","1","1호선","군포","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='군포 이미지' NAME='stationImg' ID='stationImg'/>","구로","천안","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='군포 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@공단농심안양공장||||2@군포동사무소경기은행농협상업은행우체국순신대학교||","긴급전화(역무실) : 031-452-7788","군포 : 05시25분","군포 : 24시05분","군포 : 05시26분","군포 : 24시09분"
"20","1","1호선","금정","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='금정 이미지' NAME='stationImg' ID='stationImg'/>","구로","천안","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='금정 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@금정동산본동||||2@호계동||","긴급전화(역무실) : 031-393-7788","금정 : 05시28분","금정 : 24시08분","금정 : 05시23분","금정 : 24시06분"
"24","1","1호선","석수","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='석수 이미지' NAME='stationImg' ID='stationImg'/>","구로","천안","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='석수 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@시흥유통센터철제종합상가서울은행백조APT시내버스각방면||||2@한신APT동아제약||","긴급전화(역무실) : 031-472-7788","석수 : 05시39분","석수 : 24시19분","석수 : 05시12분","석수 : 23시55분"
"62","1","1호선","신설동","<img src='https://wis.eseoul.go.kr/images/disable/subway/1_62_M.jpg' alt='신설동 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","http://wis.seoul.go.kr/rest/file/thumbnail/90ts9zay99h6ew922og76d7ehduy8hrm/1","승강기 위치는 12번출구 쪽에 있습니다.      승강기를 이용하여 지하1층 대합실로 내려가십시오.      제기동 방면으로 가실분은 정면에 있는 리프트를 이용하여 승강장으로 내려가십시오.      동묘앞 방면으로 이동하실 분은 좌측으로 이동하신 후 리프트를 이용하여 승강장으로 내려가십시오.","<img src='https://wis.eseoul.go.kr/images/disable/subway/20130228171859.jpg' alt='신설동 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143442.jpg' alt='에스켈레이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143945.jpg' alt='휠체어리프트 이미지' />","||1@용두동방면 대광초등학교 대광중고등학교||||2@보문동방면 신설치안센터 대광중고등학교||||3@용두동방면 제기동방면 용두시장 한국의류시험연구원||||4@용두2동 동대문등기소 용두초등학교 시립동부병원||||5@동대문우체국 동대문 도서관 기업은행 국민연금 동대문중랑지사||||6@청계천방면 동대문 우체국 동대문도서관 신설동종합시장 서울교수학습지원센터 아름다운가게||||11@동대문 방면 묘각사(템플스테이) 신용보증기금 동대문지점||||12@보문동 방면||","긴급전화(역무실) : 02-6110-1261","신설동 : 05시34분","신설동 : 23시16분","신설동 : 05시15분","신설동 : 23시31분"
"65","1","1호선","회기","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='회기 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='회기 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@경희대경휘의료원기업은행휘경우체국||||2@위생병원나윤예식장시립대||","긴급전화(역무실) : 02-966-6705","회기 : 05시36분","회기 : 24시20분","회기 : 05시08분","회기 : 24시02분"
"66","1","1호선","외대앞","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='외대앞 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='외대앞 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@중랑교||||2@외대||","긴급전화(역무실) : 02-960-1871","외대앞 : 05시38분","외대앞 : 24시22분","외대앞 : 05시06분","외대앞 : 24시00분"
"67","1","1호선","신이문","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='신이문 이미지' NAME='stationImg' ID='stationImg'/>","소요산","인천","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='신이문 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@중화동신내동태릉시장한독약품장안중학교마을버스타는곳북이문파출소이문역||||2@구안기부종합예술학교이문초등교석관중고등교이문동문자동차학원이문3동사무소||","긴급전화(역무실) : 02-943-7788","신이문 : 05시40분","신이문 : 24시24분","신이문 : 05시05분","신이문 : 23시58분"
"414","12","인천선","경인교대입구","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='경인교대입구 이미지' NAME='stationImg' ID='stationImg'/>","계약","동막","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='경인교대입구 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","","||1@신한은행 국민은행 성민의원 부평초등교 부평도호부청사 계산1동사무소 새마을금고 계산1동 파출소 계산우체국 ||||2@기업은행 평화은행 조흥은행 계양경찰서 계양등기소 기산아파트 서해아파트 삼천리아파트 ||||3@계양구의회 계양은빛의원 근로복지공단북부지사 계양보건소 계산3동사무소 한일아파트 한양아파트 ||||4@강창성미용전문학교 부평농협계산지소 계산예술극장 ||||5@인천교대 부평향교 팬더아파트 계산중앙감리교회 동남아파트 ||||6@북인천중학교 계산새마을금고 담배인삼공사 교통회관 홍진아파트 동남아파트 ||","긴급전화(역무실) : 032-553-3394","경인교대입구 : 05시49분","경인교대입구 : 24시28분","경인교대입구 : 05시36분","경인교대입구 : 24시09분"
